station,valid,lon,lat,metar
CYHU,2022-01-01 00:00,-73.4167,45.5167,CYHU 010000Z AUTO 33005KT 2 1/2SM BR BKN009 OVC022 M01/M02 A2991 RMK SLP131
CYHU,2022-01-01 00:13,-73.4167,45.5167,CYHU 010013Z AUTO 32004KT 3SM BR OVC007 M01/M02 A2991 RMK SLP133
CYHU,2022-01-01 00:22,-73.4167,45.5167,CYHU 010022Z AUTO 33004KT 3SM -SN OVC007 M01/M02 A2991 RMK SLP132
CYHU,2022-01-01 00:31,-73.4167,45.5167,CYHU 010031Z AUTO 35004KT 2 1/2SM -SN OVC007 M01/M02 A2991 RMK SLP131
CYHU,2022-01-01 00:42,-73.4167,45.5167,CYHU 010042Z AUTO 35003KT 2SM -SN OVC007 M01/M02 A2991 RMK VIS VRB 1 1/2-2 1/2 ICE SLP131
CYHU,2022-01-01 00:50,-73.4167,45.5167,CYHU 010050Z AUTO 34002KT 2SM BR OVC007 M01/M02 A2991 RMK ICE INTMT SLP132
CYHU,2022-01-01 01:00,-73.4167,45.5167,CYHU 010100Z AUTO VRB02KT 2 1/4SM BR OVC007 M01/M02 A2991 RMK ICE INTMT SLP132
CYHU,2022-01-01 01:02,-73.4167,45.5167,CYHU 010102Z AUTO 00000KT 2 1/4SM BR OVC007 M01/M02 A2991 RMK ICE PAST HR SLP131
CYHU,2022-01-01 02:00,-73.4167,45.5167,CYHU 010200Z AUTO 00000KT 2 1/2SM BR OVC007 M01/M02 A2990 RMK SLP129
CYHU,2022-01-01 03:00,-73.4167,45.5167,CYHU 010300Z AUTO VRB02KT 2 1/2SM BR OVC007 M01/M02 A2991 RMK SLP131
CYHU,2022-01-01 03:06,-73.4167,45.5167,CYHU 010306Z AUTO 00000KT 2 1/2SM BR OVC005 M01/M02 A2991 RMK SLP131
CYHU,2022-01-01 04:00,-73.4167,45.5167,CYHU 010400Z AUTO 04003KT 360V070 2 1/2SM BR BKN005 OVC010 M01/M02 A2989 RMK SLP125
CYHU,2022-01-01 04:42,-73.4167,45.5167,CYHU 010442Z AUTO 15003KT 1 3/4SM BR OVC005 M01/M02 A2989 RMK SLP123
CYHU,2022-01-01 05:00,-73.4167,45.5167,CYHU 010500Z AUTO 16003KT 1 1/2SM BR OVC005 M01/M02 A2989 RMK SLP123
CYHU,2022-01-01 06:00,-73.4167,45.5167,CYHU 010600Z AUTO 09003KT 1SM R24R/4500VP6000FT/ BR OVC003 M01/M01 A2986 RMK SLP116
CYHU,2022-01-01 06:34,-73.4167,45.5167,CYHU 010634Z AUTO 09005KT 1/2SM R24R/5000FT/U FZFG OVC003 M01/M01 A2986 RMK SLP114
CYHU,2022-01-01 06:47,-73.4167,45.5167,CYHU 010647Z AUTO 00000KT 3/8SM R24R/2800V6000FT/ FZFG VV002 M01/M01 A2987 RMK SLP117
CYHU,2022-01-01 07:00,-73.4167,45.5167,CYHU 010700Z AUTO 13003KT 1/4SM R24R/1600V2000FT/ FZFG VV002 M01/M01 A2986 RMK SLP116
CYHU,2022-01-01 07:16,-73.4167,45.5167,CYHU 010716Z AUTO 13003KT 1/4SM R24R/1200FT/N FZFG VV001 M00/M01 A2986 RMK SLP114
CYHU,2022-01-01 08:00,-73.4167,45.5167,CYHU 010800Z AUTO 02002KT 1/8SM R24R/1100FT/N FZFG VV001 M00/M01 A2986 RMK SLP113
CYHU,2022-01-01 08:43,-73.4167,45.5167,CYHU 010843Z AUTO 05004KT 1/8SM R24R/1200FT/N FZFG VV002 M00/M00 A2983 RMK SLP104
CYHU,2022-01-01 08:47,-73.4167,45.5167,CYHU 010847Z AUTO 05004KT 1/8SM R24R/1200FT/N FG VV002 00/M00 A2983 RMK SLP104
CYHU,2022-01-01 09:00,-73.4167,45.5167,CYHU 010900Z AUTO 04004KT 1/8SM R24R/1400FT/N FG VV002 00/M00 A2983 RMK SLP103
CYHU,2022-01-01 09:47,-73.4167,45.5167,CYHU 010947Z AUTO 03006KT 1/8SM R24R/1200FT/N -RA FG VV002 00/M00 A2981 RMK SLP099
CYHU,2022-01-01 10:00,-73.4167,45.5167,CYHU 011000Z AUTO 04004KT 1/8SM R24R/1400FT/N -RA FG VV002 00/M00 A2982 RMK SLP100
CYHU,2022-01-01 10:07,-73.4167,45.5167,CYHU 011007Z AUTO 02003KT 1/8SM R24R/1400FT/N -RA FZFG VV002 M00/M00 A2981 RMK SLP099
